How many calories are there in a soft drink?,"Since many manufacturers split up calories by can or bottle size you can pretty much expect that there will be anywhere from 10 to 15 calories per fluid ounce which equates to.. 12 oz Can: 120-180 calories 20 oz bottle 200-300 calories Of course calories will vary greatly given the style, target market, or segment of the soft drink industry. You can find out a lot of info on your favorite drinks and drinks you never ever knew about by going to Bevnet, which is an industry source of sorts."
How many calories are there in wine?,"It varies on both its alcohol and sugar content. A strong, sweet wine like Port has a much higher calorie load than a dry table wine of normal strength.     You can assume that your 5-ounce glass of dry red or white table wine is likely to have 100 to 125 calories, while a rich dessert wine could go up to 150 calories or more for a smaller 3-ounce glass.     Click on the link below for the calorie chart:"
How to boil lobster?,"Fill a large pot with 1/4 full of water or just enough to cover your lobster and add a generous handful of salt. When it comes to a boil, put the lobster in the pot head first. Then boil for 18 for the first pound and 10 minutes more for each additional pound. For lobsters over 7 pounds, 8 minutes per additional pound is enough."
Why do we need to wash rice before cooking?,"Before, there was a need to rinse rice to remove dirt like twigs and stones.     Long-grain white rice is rinsed before cooking to remove excess starch. Removing the starch makes the rice cook more evenly and it makes the cooked rice less sticky.     In the States, if you rinse the rice, you are rinsing away vitamins, minerals, and iron. Rice is fortified with vitamins, minerals and iron that is applied on the rice. It's up to you whether you want to wash your rice before cooking it."
How to make good sushi?,1. The ingredients of a sushi (especially the seafood) should be fresh.     2. The rice cake should be firm and moist enough.    Please check out the source(s) for rice recipe and more sushi making tips.
What is the difference between Coke C2 and Coke Zero?,"Coke Zero is similar to Diet Coke except that Zero uses aspartame and acesulfame potassium sweeteners, and Diet only uses aspartame. Also Coke Zero is based on the formula for regular Coke, whereas Diet Coke was based on its own forumla.    Coke C2 is half regular Coke and half Coke Zero."
Any tips?,"Preparing your ingredients before you start is a must when doing stir fry.     You quickly fry the ingredients in a large pan over high heat while constantly stirring to preserve its flavor, color and texture and keep the vegetables crisp.     You prepare your meat or chicken. Cut the meat or chicken into thin bite-size slices and marinate to protect it from overcooking. The marinade can be made with a variety of liquids depending on the flavor you are trying to obtain. Typical marinade ingredients include chicken or beef stock, soy sauce, hoisin sauce, chili sauce, corn starch, brown sugar, rice wine or dry sherry. Marinate for a least one hour, longer is better.     Then, prepare your aromatic mixture consisting of finely chopped herbs and spices that will add flavor and aroma to the stir-fry. Typical aromatics include garlic, scallions, red pepper flakes, shallots, and chili peppers to name a few.     Next, prepare your vegetables by cutting them into small pieces and separating according to their cooking times. Slower cooking vegetables like asparagus and green beans will be added before faster cooking vegetables like pea pods and tomatoes.     Here's a sample recipe for Stir fried chicken and broccoli:    Marinade Ingredients:    1/4 cup chicken stock   1/4 cup dry sherry or rice wine   2 tablespoons soy sauce   2 tablespoons Oyster Sauce   1 tablespoon cornstarch   1 teaspoon of sesame oil   3 boneless chicken breasts, sliced into thin strips     Aromatics:    3 cloves garlic, minced   1 tablespoon ginger, minced   1/4 teaspoon crushed red pepper flakes   Other Ingredients:    3 tablespoons of oil   1 bunch of broccoli, cut into florets   1 red pepper, julienned   1 large onion, cut into chunks   1/4 cup halved cashew nuts     Start the prep for this recipe combining the marinade ingredients, cutting the chicken breasts into strips and letting that marinate for a while.    Next, cut up your broccoli and onion and julienne the red pepper.     Preheat wok or frying pan over high heat.   Add 2 tablespoons oil and add chicken, reserving marinade. Stir-fry for 3-4 minutes until chicken is no longer pink. Cook in batches if necessary. Remove and set aside.   Add remaining tablespoon of oil and stir-fry the aromatics for 10 seconds or until fragrant.   Add the vegetables and stir-fry 3-4 minutes.   Add the reserved marinade and reserved chicken and cook until sauce thickens, stirring frequently.   Toss with cashews and serve over white rice."
What is coconut Yoohoo?,"Yoohoo is a beverage invented by the Oliveri family in the 1920s, when they discovered a way to preserve fruit and chocolate drinks in a bottle. The coconut flavor is no longer in production, but you can petition for its return here:"
Can you give advice on how to pick watermelons?,"Knock on the watermelon (just like you would knock on a door). If it sounds hollow, it's ripe."
How much caffeine is in one can of coke?,Diet Coke 45.6   Diet Coke with Lemon 45.6   Diet Coke with Lime 45.6   Diet Vanilla Coke 45.6
Does anyone have a recipe for teriyaki salmon?,"Here's one from from Food Network Kitchens. It's called Teriyaki Salmon with Mirin Cucumber Salad. Enjoy!    1 cup thin soy sauce   Juice and zest of 2 oranges   3 tablespoons brown sugar   4 cloves of garlic   1 tablespoon minced ginger   1 tablespoon white sesame seeds   4 (6-ounce) salmon fillets    Combine all but sesame seeds and salmon in a saucepan. Bring to boil and slowly simmer until a syrupy consistency is achieved, about a 50 percent reduction. Let cool completely.   Add sesame seeds and salmon and marinate for 1 hour. Remove salmon from marinade and bring sauce to a boil. On a hot grill, cook salmon for about 3 to 5 minutes per side. Occasionally, brush the salmon with the teriyaki sauce.    MIRIN CUCUMBER SALAD:   1/2 tablespoon wasabi powder   1 tablespoon mirin   1 tablespoon rice wine vinegar   1 teaspoon sugar   1/2 cup canola oil   Salt and white pepper to taste   2 large English cucumbers, julienned   Sesame seeds, for garnish    Make a paste with the wasabi and mirin. Whisk in vinegar and sugar. Whisk in oil. Season with salt and pepper. Toss the cucumbers with enough vinaigrette to coat completely. Lay grilled salmon on top of small pile of salad. Garnish with sesame seeds."
What meats are suited for a slow cooker?,"Tougher cuts or meat with more fat. These cuts will stay juicy and become tender from the long, slow cooking time. Pork loin is not the best choice for slow cookers."
"Every time I try to make it, it turns out purple!","This recipe depends on flavor and color developed from the process of properly browning the chicken and bacon -- making sure you develop the brown crusty caramelization in the bottom of the pan while browning. With reduction of the sauce, you should not have issues with purple chicken. Keeping the skin on the chicken helps as well. You should not use non-stick pans for any recipe where the sauce needs to have the additional flavor from carmelization. Also, you can always substitute a full flavored- but not too fruity or sweet -- white wine for this dish. The flavor difference would be negligible.    Here is good recipe from Anne Willan's cooking school:"
Is chocolate milk good for kids? Will drinking chocolate milk make them hyper?,"Chocolate milk is good for kids and it tastes good too. Like white milk, it provides the same essential nutrients such as calcium, protein, vitamin D, vitamin A, vitamin B12, potassium, phosphorus, riboflavin and niacin. The difference between chocolate milk and white milk is only about 60 calories, which fits into a growing child's total diet.       Sugar does not cause hyperactivity or mood swings in children. Also, the tiny amount of caffeine in chocolate milk is too small to affect most children. The amount of caffeine in chocolate milk is similar to decaffeinated drinks. Colas may contain up to ten times more caffeine than chocolate milk."
How do you make iced coffee?,"1. Brew a pot of fresh coffee. If you're making the coffee just to be iced, prepare a slightly stronger blend than usual to account for ice melting later.  2. Transfer the desired amount to a carafe or pitcher.  3. Let stand at room temperature for 3 to 5 hours, or refrigerate for 1 1/2 to 3 hours.  4. Fill a 10- to 12-oz. glass with ice cubes.  5. Pour the chilled coffee into the glass.  6. Stir the coffee to equalize its temperature. Add milk if you like."
How to pick cantaloupes?,"More ways to pick the right cantaloupes:    1. The best thing you can do is smell. This doesn't apply for watermelons. Watermelons are described below. As for cantaloupe: don't look, don't touch, just smell. Ripe cantaloupe smells very sweet and nice. Sniffing out the most aromatic one is the smartest way to pick a cantaloupe or honeydew.   2. Thump test: hold your dominant hand as if ready to knock on a door. Deliver two or three good thumps to the round side of a melon. The sound should be deep and thick, indicating a dense, full fruit. A higher hollow sound can mean unripeness.   3. If a honeydew is beige-skinned with distinct green veins it's probably not ripe yet. If it has a pale yellow color with bright, lemon-colored areas you probably have found a good one.   Cantaloupes are unripe when the skin beneath the textured web is green. Cantaloupes are ripe when orange or gold.   4. Another mark of desirability is a patch that's slightly flat and bleached in color. Melons that develop on the vine flatten under their own weight, and lose color where they sit on hot soil. In general, stem ends should be moist, not moldy. A good melon is firm, but not rock hard. It yields very slightly to pressure but has no soft spots.   5. Ripe cantaloupes rattle only occasionally, so it's an unreliable indicator.     To determine ripeness of cantaloupes and honeydews in order to pick them from the plant, the following indices of maturity are known:     Grasp it firmly, give a tug and a twist. If it falls easily off the vine into your hand, it's ripe."
Why is it better to bake than fry chicken?,"Baking is better than frying. Baking is the easiest technique for cooking chicken parts, produces excellent recipes and smells so good when cooking. Boneless, skinless chicken breasts have become a favorite way to prepare chicken, as it is healthier and can be bought easily. Fried chicken has saturated fat, high in cholesterol and sodium. Frying chicken is a messy business.     Your chicken will come out cooked evenly when you bake it in the oven. Plus it's healthier, quicker, easier and tastier."
How do you make iced tea?,"Here's an easy recipe:    3 cups boiling water   1 family-size tea bag or 3 regular-size tea bags   1/2 to 3/4 cup sugar or to taste   5 cups cold water   Ice cubes     Pour boiling water over the tea bags. Set aside and let steep 5 minutes. Remove tea bags.     In a large pitcher, add sugar and pour warm tea over sugar; stirring until sugar is melted. Add 5 cups cold water and stir until well mixed. Cool and serve in tall glasses over ice.     Yields 1/2 gallon."
Does anyone have a recipe for chicken satay?,"Here's a good recipe for chicken satay according to my Thai roommate. :)    1/2 small onion, chopped  4 cloves garlic, chopped  1 Tbs. soya sauce  2 Tbs. lemon juice  2 Tbs. peanut or olive oil  1 tsp. ground fennel  1/2 tsp. salt  1/8 tsp. cayenne  997 g (2 LB) de-boned chicken, cut into inch squares - about 1/2 inch thick    Place all the ingredients except chicken in a blender and blend into a thin paste. Transfer to a bowl in which the chicken has been placed. Stir until chicken pieces are coated, then marinate for two hours, stirring once in a while. Place on skewers and barbecue to taste, basting with the bowl juice.     Serve hot with cooked rice, peanut sauce, cubed raw onions, cubed boiled potatoes and sliced cucumbers.    Serves 6 to 8"
What is the difference between a cappuccino and a latte?,"Cappuccino is a serving of espresso with similar amount of milk and a stiff milk foam.     Caffè latte is a serving of espresso with about three times as much milk, topped with a short head of foam. So a latte is milder and has more milk."
How do I make fluffy scrambled eggs?,"According to Food Network, use milk to make fluffier scrambled eggs.     Here's a recipe from the Food Network Kitchens site:    Crack the eggs into a bowl and whisk in the milk. Season the eggs with salt and beat the mixture with a fork or whisk until combined. Over-beating makes the eggs thin. As the eggs cook, the milk turns into steam, puffing up the eggs as they firm. The traces of sugar, fats and protein in the milk also help to make larger curds. The larger the curds, the more steam is trapped. Water will dilute the flavor and they will not be as soft and fluffy. Don’t add more than five teaspoons of milk per egg, because the eggs can’t absorb all that milk.     Cook the eggs in a heavy nonstick pan or a well-seasoned pan to prevent the eggs from sticking. Don’t use too large a pan either, or the batter will spread out and cook too quickly. An eight-inch pan works well for two eggs, a 10-inch pan for four eggs. Preheating the pan over a medium heat also keeps the eggs from sticking.     Add butter or oil – about a teaspoon per egg – and heat it. Add the eggs and let them begin to set; then, with a heatproof rubber spatula, push the curds to one side and let the uncooked eggs spread over the surface of the pan. Repeat this action until the eggs are cooked to the desired degree of doneness – eggs taste best when slightly moist."
What does cleansing the palate mean?,"Cleansing the palate is most common in wine tasting, however it also used in fine dining. It involves clearing your mouth of any previous taste before trying the next item.    With wine, tasters will try one and then before trying the next one they will have a drink of water and a piece of bread. This is done so that they can judge the next wine completely on its own (without having the taste of the previous wine in their mouth).    The same concept could apply to fine dining where a person wants to fully indulge in each course without having the taste of the previous course still in their mouth."
Are there non alcoholic wines?,"Yes, there are. Winemakers are able to ferment wines but remove the alcohol through various filtration processes."
"Do I have to stick with red wine - red meat, or can I mix it up? Are their certain types of meat that go well with lighter wines?","The red wine rule only goes for heavier meats like steak or lamb.  Spicy meat dishes, like Indian and Hunan entrees, are best accompanied by white wine or beer. Pork, the other white meat, can be accompanied by white wine. Chicken and turkey go well with less heavy reds like pinot noir. Because duck is very rich, it can hold up next to a Cabernet Sauvignon or a Merlot.    When dining out, I ask my server for recommended wine pairings with the menu items. Some restaurants list the suggested accompaniments for you. Take note of the pairings you like so you can serve them yourself at home."
Is sugar cane juice bad for your health? Where can I buy fresh sugar cane juice?,I think excess sugar load on your body will be eventually a bad thing. I'm convinced the epidemic of type 2 diabetes in this country is due to long term intake of excessive amounts of pure sugar.
Is there a way to poach eggs in the microwave?,"Put about two teaspoons of water in the bottom of a mug, add the egg and microwave on low power until the whites have congealed, leaving the yolk runny. Usually takes a couple of minutes."
How to make good spanish rice?,"My mom makes her Spanish rice this way and she got it from recipezaar site.    1 (15 ounce) can stewed tomatoes   1 1/2 cups chicken stock   1 1/4 cups rice   1 tablespoon butter or margarine   2 teaspoons chili powder   3/4 teaspoon oregano   1/2 teaspoon garlic salt   1 teaspoon cumin     In medium saucepan, combine all ingredients (I usually mash tomatoes with potato masher or give them a quick spin in food processor).     Bring to a boil; reduce heat to low.     Cover and simmer 25 minutes or until rice is done. (Unless you like sticky, gooey rice, don't take off the lid and stir at all until it is done).     Garnish with green onions and/or cheddar cheese."
What other fruits can I serve with turkey?,"There are a lot of fruits that can taste really good with turkey. You probably have had fresh orange or tangerine which is normally combined with fresh cranberry to make classic Thanksgiving relishes. But also consider –  Spicy red wine poached pears  Spiced apple and ancho or jalepeno chile chutney  Dried cherry and cranberries sauce or added to salad, sweet potatoes  Chestnut and apple  Fresh persimmon in salad  Figs  There are tons of recipes for chutney in the Y! Directory  And here are some recipes to get your thinking up,   Bartlett Pear Chutney w/ Red Wine,Chestnuts & Lemon Thyme:  Slow-Baked Pears, Sauternes Aspic:  Sweet Potato Pecan and Tangerine Relish:  Baked Figs with Honey and Whiskey:"
"I read that those with this distinction are able to identify vintage, varietal, etc of wines on tasting and that becoming a Master of Wine is very difficult to achieve. How does one become a master of wine? What credentials do they have? And what resources are at their disposal for their wine education--presumably not everyone can afford or have the opportunity to taste rare wines, etc.","Master of Wine is an internationally recognised qualification (MW) conferred by The Institute of Masters of Wine, founded in 1955 and based in the United Kingdom. The qualification is achieved through extensive examination and dissertation, and is generally regarded in the wine industry as setting an extremely high standard of professional knowledge.     Before being allowed to enroll for the two-year program, potential candidates must persuade the Institute that they have the necessary aptitude by submitting an essay and tasting notes. In addition, they must be interviewed by, and obtain the mentoring of, an existing Master of Wine.     Candidates must sit both the theory (four papers) and practical (three blind tastings) parts of the examination in the same year. If they achieve success in only one part, however, they may attempt the remaining part in the subsequent two years. If successful at the examination stage, candidates must then write and submit a dissertation within six months of approval of a synopsis by the Institute's Education and Examination Board.     The Institute states that over the seven year period up to 2000, of the 266 candidates who undertook the programme a total of 85 were successful in passing all parts of the examination and becoming Masters of Wine."
What is grappa wine?,Grappa is an Italian word for Pomace Brandy. Pomace brandy is distilled not from wine but from the solid residue left over from fermentation.     Here's a site that would help you:
How and why do you decant a wine?,"You decant a wine to separate clear wine from sediment, to mix oxygen in to an ageworthy wine that is being opened while immature, and for aesthetics.    When you do decant a wine, the method differs depending on your purpose.     If you're decanting to avoid sediment, you must pour the wine gently from the bottle to the decanter, making sure not to shake the bottle or pick it up and put it down repeatedly. This way, the sediment will stay at the bottom of the bottle and not mix into the wine.     If you're decanting to breathe an immature wine, you should pour vigorously, with the idea of splashing as much air as possible into the wine."
Does anyone have a recipe for baba ganoush?,"Baba Ghannouj - Eggplant Dip    1 large round eggplant     2 or 3 cloves of garlic     4 Tbs. tahini (Sesame Paste)    3-4 Tbs. fresh lemon juice     ½ - 1 tsp. salt (to taste)         Garnish    red pepper, chopped parsley, sumac (red-brown spice that has a lemony flavor),Olive oil, toasted ground cumin (optional)         Preparation:    Wash the eggplant and prick with a fork in 5 spots. You need to cook the eggplant and get it really soft. I find that the most flavorful way is to place the whole eggplant directly over the flame of a gas burner on the stove and blacken one side of the eggplant. But if I do the entire eggplant this way it is too smoky flavored. So I blacken ½ and then I wrap it in foil and bake it on high heat in an oven until it very soft.     (If you like really smoky baba ghannouj – you can cook the entire eggplant on the stove top over a burner turning it with tongs as blackened until cooked through and very soft)         When it is well cooked through, let cool (can douse with cold water), peel the skin off the eggplant (sometimes it is so soft that you actually cut in half and scoop the eggplant away from the skin. Chop into small pieces. Mash two or three cloves of garlic to a paste with about the same volume of salt. Add to eggplant, Blend the tahini with the lemon juice and stir into the eggplant. Adjust seasoning.      If using a food processor put cooked eggplant, minced garlic, salt, tahini, lemon juice, and olive oil into bowl and puree to desired texture. Adjust seasoning.      Tips    If mixture seems too thick, add a little cream or half & half.    A pinch of red cayenne makes the flavors blend better.    Play with the balance of the salt and acid (If salt is heavy it can be balanced by lemon and vice-versa.    Can add just a pinch of ground cumin seed (toast it lightly before adding)         Serve in a shallow bowl topped with a swirl of olive oil. Garnish with fine chopped parsley, a dusting of sumac or red pepper."
What's the best way to store coffee ?,I usually store my coffee in the freezer.
How long can I keep wine in an open bottle?,"It depends on the type of grape and the quality of the wine, but typically not more than 2-3 hours before oxidation will damage the wine. There are many inexpensive ways to preserve wine in a bottle such as removing the air using an inexpensive vacuum pump such as The Rabbit - see link below"
Do I have to remove the dark vein when cooking shrimps?,"According to the Food Network, the vein in the small and medium shrimp is only removed for cosmetic purposes. However, the vein is actually used for intestinal purposes, so larger shrimp are usually packing grit which can effect the taste of the dish.  Use the tip of a knife to cut along the backside of the shrimp and remove the vein. the is a cooking tool called a deveiner sold in stores, but i find it easier to ask the butcher for deveined shrimp at the grocery store."
Is siu mai considered a dumpling? What's the difference between dumplings and potstickers?,"Dim sum, a Cantonese term, is usually a light weekend meal or brunch with family and friends. It literally means, order heart, or order to one's heart's content, according to Wikipedia. Dim sum dishes can be ordered from a menu, but at most restaurants the food is wheeled around on carts by servers. The usual choices include steamed buns, dumplings, and rice rolls, but there are always the delectable favorites like chicken feet, tripe, and congee (rice porridge). And don't forget the unlimited tea service!  As for the difference between dumplings and potstickers, potstickers are a form of Chinese dumplings called jiaozi, consisting of meat and mixed vegetables, wrapped into a piece of thin dough. Commonly used fillings are shrimp, beef, pork, or lamb. When jiaozi are fried, that's when they're called potstickers. Another kind of Chinese dumpling are the baozi, which are formed with a thick leavened bun (compared to the thin, noodle-like skin of the jiaozi).  The Wikipedia page on dumplings simply states, There are other kinds of dumplings such as ...Siew Mai... which I found to be a variant spelling of Siu Mai, Siu Mye, and Shu Mai dumplings. These are steamed pork dumplings (though I found some random recipes for chicken siu mai, etc.), and from recipezaar.com, the chef recommends these from a tasting of thirteen other dumplings! They most definitely count as dumplings, especially if they're the tastiest! Best,  `k."
What is bubble tea and what's in it?,"Bubble tea is a drink that is a mix of tea, milk, sugar, and giant black tapioca balls. The bubble refers to the foam created by shaking the freshly brewed tea with ice. It is also called boba tea, tapioca tea, boba nai cha, pearl tea, milk tea, bubble drink, zhen zhu nai cha, tapioca pearl drink, momi, momi milk tea, QQ, etc."
